Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
7533,7533.0,0.0761798113974405,0.0715450836470815,0.0649294095090105,0.128733336429256,0.0591154475901223,0.0604176756824178,0.3395885108434707,0.1994907249012005
7534,7534.0,0.0756588373311453,0.0722441065513561,0.0653738669030239,0.1289578929757895,0.0585523624231622,0.0601534774714741,0.3395491271427948,0.1995103292012539
7535,7535.0,0.0750643912074811,0.0719576362110485,0.0657760081315915,0.1287845169618935,0.0579734339991557,0.05986201891602,0.3402531357018677,0.2003288588709418
7536,7536.0,0.0744250001524067,0.0715523221130055,0.0661487986992274,0.1284336072263716,0.0574012713870332,0.0595641760950466,0.3414294552444221,0.2010453690824867
7537,7537.0,0.0737541281190646,0.0710466773234317,0.0664938496125023,0.1279290017881922,0.0568434951811778,0.0592661414127661,0.3430019211470138,0.2016647854158513
7538,7538.0,0.073147560650592,0.0709120904547233,0.0668985765142351,0.1272366941197868,0.0563901732279986,0.0590823859112725,0.3437121652393747,0.2026203538820168
7539,7539.0,0.0725577974059821,0.0707191051777153,0.0673058289773581,0.1264524833409681,0.0559882577625552,0.0589199676493229,0.3446732026765341,0.203383357009564
7540,7540.0,0.0722491184302214,0.0707351435119035,0.066702779987463,0.125121713697879,0.0558966901256552,0.059038029411478,0.3468425978355426,0.203413926999857
7541,7541.0,0.0719003667137796,0.0709099765105364,0.0663094427782001,0.1242440590847026,0.0560565955175544,0.0593781763754157,0.3466200049074259,0.2045813781123851
7542,7542.0,0.0712253538867525,0.0716003345533216,0.0664835455803232,0.1228320586777478,0.055982660284845,0.0594558233941236,0.3461936284538153,0.206226595169071
7543,7543.0,0.0704165848083644,0.0725923857764846,0.0671883913103168,0.1207427593167213,0.0558480572081312,0.0594551707771087,0.3460583618058368,0.2076982889970362
7544,7544.0,0.0698500644680938,0.0733157994146188,0.0681002418621147,0.118036372722438,0.0565820484684466,0.0596809043799795,0.3458610519636478,0.2085735167206608
7545,7545.0,0.069290808887632,0.0734650851297723,0.0695610892342367,0.1161314733613026,0.0572747457057033,0.0598917039368193,0.3457740061882686,0.2086110875562652
7546,7546.0,0.0687406873053123,0.0735330853704397,0.0709668217569187,0.1145595528974153,0.0579534427436382,0.0600738773700108,0.3458081832404981,0.2083643493157668
7547,7547.0,0.0675078595921791,0.0736732266506769,0.0723815405438793,0.1123253547007257,0.0586855554560703,0.0603103409624984,0.3478954092766974,0.207220712817273
7548,7548.0,0.0663476373937204,0.0737375036448975,0.073941189669023,0.1102306228202178,0.0602100569806241,0.0605757061253953,0.3507585035807101,0.2041987797854119
7549,7549.0,0.0652199479181042,0.0737366681601342,0.0754212651449308,0.1081938583991441,0.0616957412661849,0.0608105448907126,0.3536505325235526,0.2012714416972365
7550,7550.0,0.064313161428587,0.0730968783979597,0.0772057348431828,0.1063086115939392,0.063257034779636,0.0619187165928983,0.3553676281965634,0.1985322341672336
7551,7551.0,0.0634172115400943,0.0723836914246847,0.0788577212473368,0.1044804402586097,0.0647231702611446,0.0629619051270266,0.3573953162151732,0.1957805439259301
7552,7552.0,0.0625437237518078,0.0716153284915512,0.0803796206417283,0.1027256682199204,0.0660927518194891,0.0639399265849614,0.3589816735409031,0.1937213069496385
7553,7553.0,0.0616723085022922,0.07079766293671,0.0809090111707587,0.1009519372861897,0.0672872417544859,0.0644719898797956,0.3624154849609445,0.1914943635088235
7554,7554.0,0.0607833846491743,0.0698880376838096,0.0812617617746824,0.0992088309479028,0.0683269734309856,0.0648848665694841,0.3662312759770489,0.1894148689669123
7555,7555.0,0.0598941255485689,0.0689203507930537,0.0808703069030767,0.0974797550193158,0.0692186566545121,0.0651512131382015,0.3709413648789391,0.187524227064332
7556,7556.0,0.0591489358764602,0.0680360941603949,0.0811445386438124,0.0960196640917693,0.0701080697630626,0.0654559976925868,0.3751877067764612,0.1848989929954524
7557,7557.0,0.0583424103679724,0.0676251624730219,0.0811771604201319,0.0945073734067512,0.0713763307124198,0.0655938783697825,0.3793231195635915,0.1820545646863285
7558,7558.0,0.0575642287059195,0.0671984230230395,0.0811009384089394,0.0930792766928133,0.0725189411883947,0.0656556475948267,0.3840099489728326,0.1788725954132343
7559,7559.0,0.0568676478033327,0.0668100334622626,0.0803527468487199,0.0918808570577787,0.0742936829479532,0.0657382749684048,0.3879017976761245,0.1761549592354234
7560,7560.0,0.0562018935613586,0.0664020595041012,0.0795201847780456,0.0907681477968302,0.0758957509073263,0.0657517685699949,0.3917492242486258,0.1737109706337173
7561,7561.0,0.0556186402243078,0.0663060429908788,0.078668114236621,0.0891247641837278,0.0774075793701853,0.066417672875399,0.3951274259704495,0.1713297601484307
7562,7562.0,0.0551557698840595,0.0663526072069118,0.0777023788897045,0.0870807724425636,0.0789091252845409,0.0671043874201826,0.3979263686221848,0.1697685902498521
7563,7563.0,0.0548746814043133,0.0665387621753109,0.0758432458139004,0.084293671561591,0.0804140334354889,0.0678717724949372,0.4016601890042004,0.1685036441102577
7564,7564.0,0.0545395617878075,0.06658657490848,0.0738782004168467,0.0815363325193647,0.0810892505996294,0.0691086414999091,0.4062210273474079,0.1670404109205545
7565,7565.0,0.0542381611482281,0.0668380657442429,0.0719164801884837,0.0789132146741483,0.0815907248019645,0.0706520751166563,0.410262661012114,0.1655886173141618
7566,7566.0,0.0539877074589609,0.0670767433196767,0.0699949556789088,0.076454366449029,0.081981489696628,0.0722765841840424,0.4138033856581975,0.1644247675545564
7567,7567.0,0.053793601594929,0.0673277118416034,0.0681368135944004,0.0745986799384706,0.0822766995985022,0.0738353723167826,0.4166029726258431,0.1634281484894685
7568,7568.0,0.0542637564047027,0.0669856038084903,0.0663409036857506,0.0728908323405488,0.0818813291861831,0.0753261283386834,0.4195590168952793,0.1627524293403616
7569,7569.0,0.0547833459959221,0.0666816043589766,0.0646377635575784,0.0713813206626488,0.0814166036830376,0.0767414613884339,0.4217251482369166,0.1626327521164857
7570,7570.0,0.0553030946922364,0.0663373447884417,0.0629960113308236,0.0700134496144326,0.0808549695508856,0.0780356241304575,0.42398393279746,0.1624755730952624
7571,7571.0,0.0561549114349869,0.0665464038977582,0.0617630480764261,0.0684653555350057,0.0792155229994299,0.0782115809735873,0.4267718234767798,0.162871353606026
7572,7572.0,0.0570807001913347,0.0667612389488187,0.0606522868022596,0.0670960191480575,0.077564402008681,0.0775514276756152,0.4293628089345233,0.1639311162907098
7573,7573.0,0.0578989020347157,0.0668736713788094,0.0604443019944928,0.0657869950766712,0.075791881394835,0.0767109077285988,0.4315259558308721,0.1649673845610047
7574,7574.0,0.058021108571451,0.0669452699219455,0.0603083956365064,0.0646152167292003,0.0740035079264647,0.0757921445970377,0.4337276215953973,0.1665867350219969
7575,7575.0,0.0581205614288335,0.0671590182206681,0.0602435831088978,0.0635887679595599,0.072223614785702,0.0748170143926974,0.4356129274132416,0.1682345126903994
7576,7576.0,0.0581940751981869,0.067355636029932,0.0602389369058678,0.0626907507843194,0.0704646866231561,0.0737964388768618,0.4374637012235112,0.1697957743581646
7577,7577.0,0.0582428616909821,0.0675342232609518,0.0602878398973501,0.0619161590576734,0.0687415692629922,0.0727445213762,0.439242774549268,0.1712900509045822
7578,7578.0,0.0583638500168765,0.0677921451923252,0.0604793923809083,0.0614385896986783,0.0676390475216937,0.071369859511131,0.440058853898121,0.1728582617802658
7579,7579.0,0.0589615824841485,0.0696384053129693,0.0612103862573466,0.0615775171104348,0.0670904880010631,0.0704914467115934,0.4361490049194492,0.1748811692029949
7580,7580.0,0.0595409690741303,0.0714541013821005,0.0619781291687551,0.0618209225837632,0.0666045417943825,0.0696270039191721,0.4321758213422088,0.1767985107354871
7581,7581.0,0.0600903145626799,0.0732184948003056,0.0627635328365516,0.0621549756421185,0.0661720710863523,0.0687760426151085,0.4281789277350002,0.1786456407218828
7582,7582.0,0.0607301454780709,0.075042087771511,0.0636799930214352,0.0626902868694303,0.0659150689072039,0.0680687401366233,0.4233395529257813,0.1805341248899438
7583,7583.0,0.0612933640331935,0.076751404477764,0.0651785885345766,0.0632497264012583,0.0656669074905688,0.0673461526906719,0.4185115689894201,0.1820022873825466
7584,7584.0,0.061826154117937,0.0783805053134818,0.0666677747274321,0.0638694418512459,0.0654733392137755,0.0666611894878738,0.4139386272076948,0.1831829680805588
7585,7585.0,0.0623315208990063,0.0797453587968231,0.0681388908906165,0.0645535568178577,0.0653361306661225,0.0660222279564565,0.4095156073519857,0.1843567066211313
7586,7586.0,0.063140862929943,0.0813572861840122,0.0690036518473589,0.0651293691825247,0.0651085373749665,0.0659499526207659,0.4045825247013092,0.1857278151591192
7587,7587.0,0.06501042804823,0.0817479773713491,0.0698158549985857,0.065713705483476,0.0649140728478087,0.0659020116162204,0.3999523668938871,0.1869435827404426
7588,7588.0,0.0668480043855279,0.0820681551585243,0.0699801401849148,0.0663319431552195,0.0657838749450994,0.0659087405611133,0.3953923383111555,0.1876868032984449
7589,7589.0,0.0687061836914367,0.0822187339945497,0.0700144863893555,0.0668664182140249,0.0665042399308946,0.0658567244552762,0.3907156487335292,0.1891175645909327
7590,7590.0,0.0704922120671787,0.0823388905493424,0.0700203517794244,0.0674224194067992,0.0672535337796764,0.0658409604416974,0.3860636289531804,0.1905680030227007
7591,7591.0,0.0721449010553217,0.0823419413198536,0.0699472601929178,0.0679319391521014,0.0679681050769179,0.0658074376845954,0.3819922937114647,0.191866121806827
7592,7592.0,0.0736937639690682,0.0822722726411303,0.0698365445076822,0.0684272366615496,0.0686769866291246,0.0657909735502175,0.378427757849772,0.1928744641914552
7593,7593.0,0.0757215565981115,0.0821374796621569,0.0696927008077164,0.0689044077009082,0.0693732851125516,0.0669007644460197,0.3735030823487801,0.1937667233237554
7594,7594.0,0.0776303316295609,0.0819450580923833,0.0695201156811284,0.0690898582861577,0.0700509311988778,0.0680127223096614,0.3689354922446872,0.1948154905575431
7595,7595.0,0.0786478107947181,0.0818307608429109,0.069318945930924,0.069255755615953,0.0707005704760279,0.0691140924781876,0.3654003286534942,0.1957317352077841
7596,7596.0,0.0795051608396942,0.0816160451873379,0.0690616894896016,0.0693585295623028,0.0712861350047825,0.0701568006656226,0.3624363669892503,0.1965792722614078
7597,7597.0,0.0790945193663767,0.0824190083896224,0.0698634480032275,0.0694047186716162,0.0718039859161239,0.0700237065015691,0.3602499033733287,0.1971407097781353
7598,7598.0,0.0785724420186791,0.0831545180186877,0.0706359524685215,0.0694251696138546,0.0722813661400308,0.0698593712401674,0.3583698079117347,0.197701372588324
7599,7599.0,0.077878268591724,0.0837537495913874,0.0712973786798716,0.069345227130511,0.0726405243772155,0.0695915377779743,0.3568546452994499,0.198638668551866
7600,7600.0,0.0769993060938699,0.0841777712018305,0.0717042647556106,0.0691512009260758,0.0728528469101413,0.0692025475713216,0.3551940825167665,0.2007179800243836
7601,7601.0,0.0760622056425422,0.0847656128720946,0.0720773784338993,0.0689447384762175,0.0735302766692619,0.068802246910158,0.3532628991222151,0.2025546418736111
7602,7602.0,0.0750656595486786,0.0852933671768353,0.0723998733287769,0.0687126555410538,0.0741292266216341,0.0683792773576229,0.3519338496320574,0.2040860907933407
7603,7603.0,0.0740390092655036,0.085765468114958,0.0726870177976681,0.068467000762339,0.07468641524787,0.0679504340943312,0.3505524510114043,0.2058522037059254
7604,7604.0,0.0730450449988946,0.0862117192551261,0.0729889887225969,0.0682606906472983,0.0752499600784351,0.0677423147466935,0.3501262533845258,0.2063750281664293
7605,7605.0,0.0721232279768092,0.0866615479927727,0.0723340739356586,0.069955485489158,0.0763701897553488,0.0676152682128251,0.3494429976815717,0.2054972089558556
7606,7606.0,0.0710728432734117,0.0869244361319318,0.071521792784305,0.0713876402182369,0.0772584675065552,0.06718732551198,0.3492679334319928,0.2053795611415861
7607,7607.0,0.0700139492678973,0.0871128195789427,0.0706727024805211,0.0727599505271927,0.0780253706107099,0.0667418035980077,0.3495679421446234,0.2051054617921047
7608,7608.0,0.0690750468191061,0.0873727201849302,0.0699160358311611,0.074181349107831,0.0779222986199201,0.0664017817820886,0.349095492535969,0.2060352751189935
7609,7609.0,0.0684722464863389,0.0876199826861665,0.0696472101800469,0.0746495889010855,0.0777782463241452,0.0661222308390956,0.3473398790243422,0.2083706155587788
7610,7610.0,0.0676965665157928,0.0874905467589879,0.0701781950212799,0.0748548523490417,0.0773836950846122,0.0656490837891519,0.346477330026662,0.2102697304544712
7611,7611.0,0.0668660706432417,0.087124407239279,0.0705258093385946,0.0749191628106083,0.0768606592803829,0.0651018303790263,0.3465499814411953,0.2120520788676715
7612,7612.0,0.0660958641063014,0.0867309833960853,0.0709078137575675,0.0749572911684984,0.0759135166518129,0.0645946724675283,0.3468210133768317,0.2139788450753741
7613,7613.0,0.0653925500775147,0.0863330527492055,0.0712973450649859,0.0749696567519088,0.0749658494965914,0.0641268544863177,0.3471710596651736,0.2157436317083022
7614,7614.0,0.0646048471827756,0.0857714429301374,0.0728320816577255,0.0747582147384236,0.0738816345498511,0.0635535682330936,0.346934047321256,0.2176641633867369
7615,7615.0,0.0638664623779591,0.0851845636854222,0.0743404557725682,0.0745143018976501,0.0728027597805436,0.0630084844379217,0.3467642681355481,0.2195187039123867
7616,7616.0,0.0631849892643408,0.0845850131848262,0.0758151614783748,0.0742594986911166,0.0712900760262929,0.0625047515992543,0.3475228090110359,0.2208377007447582
7617,7617.0,0.062556484236484,0.0839740730603879,0.0772397513915379,0.0739826976006566,0.0698061147647737,0.0620333660726971,0.3483266730184029,0.2220808398550596
7618,7618.0,0.0620607959398078,0.0823770781224524,0.0777352349951166,0.0737677268292842,0.068441703763045,0.0616746673860216,0.349999332357904,0.2239434606063682
7619,7619.0,0.0616214554094953,0.0808064769431002,0.0781751788500789,0.0735424088781383,0.0671303879304789,0.0613528296674403,0.3517045533855207,0.225666708935747
7620,7620.0,0.0615095345711164,0.0792018968471222,0.078669116363411,0.0745240571456187,0.065988349779159,0.0611730318275666,0.3530054600497174,0.2259285534162885
7621,7621.0,0.061447906802159,0.0776415396116978,0.0791087459160462,0.0754891136818783,0.0649121190443774,0.0610273639952255,0.3532505849063422,0.2271226260422734
7622,7622.0,0.0613356719966647,0.0760340999523073,0.0793986149318223,0.0763331000179712,0.0638093902151226,0.0606534483450521,0.3534827354009132,0.2289529391401464
7623,7623.0,0.0610282381236741,0.0745119376889074,0.0796631835863362,0.0774661837696807,0.0628062232012032,0.0603377726110067,0.3534699565876487,0.2307165044315429
7624,7624.0,0.060917700133925,0.0732162644870295,0.0792016614958306,0.0789933879999398,0.0620353520912199,0.0602103281588119,0.3533822421215859,0.2320430635116572
7625,7625.0,0.0608428420263555,0.071994171926369,0.0786986411630774,0.0804678169940231,0.0613386242132438,0.0601109345121695,0.353270778626817,0.2332761905379447
7626,7626.0,0.0608231496125545,0.0708749907249116,0.0782251335260597,0.0819023092043383,0.0607378977415849,0.0600600857457218,0.3531808916474289,0.2341955417974003
7627,7627.0,0.0608078215292219,0.0698137696661795,0.0776649859629323,0.0832383875654492,0.0601867421859159,0.0600105982447014,0.3533428415803124,0.2349348532652874
7628,7628.0,0.0607957038316805,0.0689807598795576,0.0770311148585122,0.0844714814156348,0.0596850216882972,0.0599621404356786,0.3544115120990528,0.2346622657915864
7629,7629.0,0.0606997575322431,0.0681217990283578,0.0762473633667426,0.0855150232888676,0.059143666674351,0.059825950653995,0.3553435492905275,0.2351028901649152
7630,7630.0,0.0606411229477667,0.0673593547113328,0.0754783550349492,0.0864893309577838,0.059517185472856,0.0597239619884064,0.3561920941924714,0.2345985946944336
7631,7631.0,0.060607971675872,0.0666796533552794,0.0747190618898738,0.0873854613532482,0.0599491117740034,0.0598038207959615,0.3567612118159347,0.2340937073398268
7632,7632.0,0.0606324428646338,0.0664467521431954,0.074012765458375,0.0883080554366941,0.0604659456785971,0.0599380425650272,0.356645442713852,0.2335505531396252
7633,7633.0,0.0606740411172598,0.0663009522678084,0.0733267405945709,0.0891242317223227,0.0601862063150741,0.0600853603429229,0.3553376263131023,0.2349648413269388
7634,7634.0,0.0606500981964794,0.0661347860129107,0.0725878410058227,0.0905218070514325,0.0598643690193739,0.0601624518026285,0.3537061258791099,0.2363725210322422
7635,7635.0,0.0605781256617008,0.0659709685411382,0.0718196371846369,0.0917090004752722,0.0595187559817957,0.0601862866742258,0.3520339269728888,0.2381832985083414
7636,7636.0,0.0605200483701951,0.0658659528440242,0.07119840637538,0.0927530402191887,0.0592117747807232,0.0602183544383332,0.3497573354232026,0.2404750875489527
7637,7637.0,0.0604701662389769,0.0658017255014707,0.0706104269736584,0.0925868194154465,0.0600466883625161,0.0602526197964854,0.347545411916372,0.2426861417950737
7638,7638.0,0.0603396359850369,0.0656909444981219,0.0699697310444431,0.0922445037385561,0.0608124355247773,0.0601999977474037,0.3449857275499274,0.2457570239117334
7639,7639.0,0.0602153887065342,0.0656051607868921,0.069363154336969,0.0918092653501596,0.0615834325750307,0.0603035142356497,0.3423570012031545,0.24876308280561
7640,7640.0,0.0600883732739577,0.0655368063524597,0.068788252699077,0.0912797523509066,0.0623463465569149,0.0605476722455483,0.3398309215279063,0.2515818749932293
7641,7641.0,0.060021456518138,0.0655569738318314,0.0690210497540322,0.0907969157525502,0.0631535130370066,0.0608409878290094,0.3380164373379047,0.2525926659395272
7642,7642.0,0.0600494131790729,0.0656887882910121,0.0693757059592587,0.0903423015623696,0.0640325505407997,0.0612157275129576,0.3363602371966511,0.2529352757578781
7643,7643.0,0.0600840844611979,0.0658466360580573,0.0697580969503973,0.08983851249344,0.0648890897036063,0.061581609603225,0.3348255585033763,0.2531764122266996
7644,7644.0,0.0605439628311614,0.067549134474834,0.0706220221776704,0.089002421460229,0.0650228106522206,0.0623601793721733,0.3338581772959655,0.2510412917357455
7645,7645.0,0.0610291243374255,0.0691373209516038,0.0719896912410689,0.0882153569998594,0.0659256516164445,0.0631404432798058,0.3329254541616978,0.2476369574120941
7646,7646.0,0.0615013837072892,0.070688788919739,0.0733445038412193,0.0874015199038976,0.0667863956872203,0.0638879508522466,0.3322116906504335,0.2441777664379541
7647,7647.0,0.0617372492117096,0.0718651791670083,0.0736849073802296,0.0863510097974654,0.0693805857642007,0.064378443298306,0.3321066139464941,0.240496011434586
7648,7648.0,0.0619633536348742,0.07300280391621,0.0740065984738191,0.0853143267451178,0.0719142873986828,0.064838069258849,0.3320969180770769,0.23686364249537
7649,7649.0,0.0621782792763337,0.0740937651766289,0.0743080986912505,0.0843003221076263,0.0743680796542285,0.0652651863584785,0.3323039442787327,0.2331823244567207
7650,7650.0,0.0633762028830521,0.0751290990718185,0.0745859512455045,0.0833097452127576,0.076722954673715,0.0656493204328357,0.3325154419238294,0.2287112845564871
7651,7651.0,0.0645480563220369,0.0761084652885212,0.0748411167950308,0.0823512064367244,0.0789666298482279,0.0659918123071568,0.3327348724176662,0.2244578405846356
7652,7652.0,0.0656903558874207,0.0770453485159621,0.0750790998262152,0.0814365555374937,0.0810935758519276,0.0662987098351331,0.3328773069864367,0.2204790475594109
7653,7653.0,0.0657949412585122,0.077925672998438,0.07529757063115,0.0823420637102431,0.0830925280124287,0.0665747615977866,0.3321870407082803,0.2167854210831609
7654,7654.0,0.0658612912477832,0.0787365511058803,0.0754930489711642,0.0832811055204927,0.0849530494391991,0.0668170449007764,0.3313968977968524,0.2134610110178515
7655,7655.0,0.0660066827707975,0.0797755185328917,0.0757799961866244,0.0843550540636647,0.085784494868619,0.0671406306343138,0.3306592818668797,0.210498341076209
7656,7656.0,0.0660236421963489,0.0814160210872614,0.075950411642527,0.084479292470996,0.0872945640799157,0.0673317745608115,0.3299672811122074,0.2075370128499318
7657,7657.0,0.0659554308702075,0.0828626736277103,0.0760429139319804,0.0844992360800252,0.0885558367013733,0.0674362334691236,0.329877066129034,0.2047706091905455
7658,7658.0,0.0658605793710109,0.084218938251396,0.0761137007389418,0.0845238968741496,0.0896793616054187,0.0675109626621923,0.3298341400400742,0.2022584204568162
7659,7659.0,0.0658828871455202,0.0852697155542479,0.0755290215885357,0.0846927434413822,0.0908078652292161,0.0676983747340749,0.3297656679115678,0.200353724395455
7660,7660.0,0.0659917717815452,0.0855101019006712,0.0761505985346063,0.0840619344225744,0.0918200121665689,0.0679666838690967,0.3285972079546049,0.1999016893703323
7661,7661.0,0.0659660472392045,0.0855399695562914,0.0765290395795647,0.0833244857773305,0.0925876952911965,0.0680936777622241,0.3284083577339345,0.1995507270602537
7662,7662.0,0.0657862351586354,0.0854974275177316,0.0768966049161816,0.0826280042030843,0.0932394151662344,0.068230704864667,0.3283662713496295,0.1993553368238361
7663,7663.0,0.0655009338654587,0.0852908838734701,0.0779698449484905,0.0818602609651565,0.0936812075862748,0.0682522679852948,0.3290890067187717,0.1983555940570827
7664,7664.0,0.0663713142908601,0.0851301964595842,0.0790677540561174,0.0812276626031214,0.0933520195442133,0.0683063557769645,0.330211303126118,0.1963333941430209
7665,7665.0,0.0671477930553488,0.0848374180180044,0.0799000596855603,0.0805482586601809,0.0928497867061591,0.0682638634912765,0.3320269162803052,0.1944259041031647
7666,7666.0,0.0676805276656372,0.0843881261463225,0.0808261040432993,0.0797931669732318,0.0930049639679536,0.0680945172982004,0.3336107038482078,0.1926018900571472
7667,7667.0,0.0681456412390305,0.0838618394177878,0.0816637406256216,0.0782653525123018,0.093043698231346,0.0678697720983938,0.3362388722579918,0.1909110836175264
7668,7668.0,0.0684685811293207,0.0841399115162623,0.0829777958711076,0.0766827777873104,0.0926148685536646,0.0675354036450163,0.3382294075143749,0.189351253982943
7669,7669.0,0.0688089210600487,0.0840299033579812,0.084354907613954,0.0752015787997956,0.0913700534318751,0.067233676412715,0.3409674053997419,0.1880335539238882
7670,7670.0,0.0689609314584607,0.0838896395483609,0.0854304735236544,0.0736303080821966,0.0898099644744547,0.066770453810874,0.34478190466821,0.1867263244337885
7671,7671.0,0.0689832618124427,0.0835889585219178,0.0855000776479132,0.0720350221533362,0.0887971119106067,0.0662078542411041,0.3493893308836905,0.1854983828289887
7672,7672.0,0.0689818237661054,0.0832729764720825,0.0855067870672396,0.0706909328130273,0.0877785404204988,0.0656620488152941,0.3537575376956193,0.1843493529501328
7673,7673.0,0.0687174409920049,0.0827046317545754,0.0852512206459583,0.0692809409340255,0.0874135499538285,0.0649720208115138,0.3583382392439721,0.1833219556641212
7674,7674.0,0.0684854101507288,0.0827298364749568,0.0848386432025364,0.0689101921734211,0.0870104536766522,0.0647431178359602,0.3605192746162799,0.1827630718694644
7675,7675.0,0.0681569832345603,0.082633376566007,0.0846457554504821,0.0692429278131642,0.087043961223764,0.0644347890619498,0.3615477576598732,0.1822944489901991
7676,7676.0,0.0677450260393963,0.0824176017071941,0.0845018458601941,0.0697747629464256,0.0859925457944778,0.0640718484301605,0.3636147534659153,0.1818816157562361
7677,7677.0,0.067219612577058,0.0826792651289207,0.0841385218971569,0.070261744153879,0.0847522225610741,0.063620987944658,0.365845759840182,0.181481885897071
7678,7678.0,0.0673533897265432,0.0827337492947204,0.0835471011640807,0.0707166103907636,0.0833532728922522,0.062949901411672,0.3674424113157666,0.1819035638042008
7679,7679.0,0.0674508733257645,0.0826722118142341,0.0828627293386969,0.0711865917962949,0.0819580871490709,0.0628955834833586,0.3682769313158501,0.1826969917767298
7680,7680.0,0.067517180507396,0.0825746447488037,0.0813081745287968,0.0724857627824445,0.080582703410038,0.062836863092174,0.3690154122119526,0.183679258718394
7681,7681.0,0.0674179455424107,0.0816434942268045,0.0801761033588843,0.0745283320812759,0.0792302801413645,0.0627982037996037,0.3694004776478951,0.184805163201761
7682,7682.0,0.067538617984759,0.0812957384665257,0.0790551879988779,0.07672584339246,0.0774167006550922,0.0626138557521999,0.3691969486739901,0.1861571070760948
7683,7683.0,0.067649562980277,0.0809501397468814,0.0779588782377757,0.0788856258190117,0.0756764843489381,0.0624464446651658,0.3689066346414895,0.1875262295604604
7684,7684.0,0.0677524282170173,0.08061266951479,0.0769304272883587,0.0810311363048336,0.0740182158589544,0.0623125856863662,0.3684238140615552,0.1889187230681242
7685,7685.0,0.0679816774393772,0.0806085439695162,0.0762633794289996,0.0831708932526106,0.0731488772837472,0.0630429279821124,0.3658733107983691,0.1899103898452673
7686,7686.0,0.0681548624431372,0.0805667489367497,0.0755915745835213,0.085125054618251,0.0723232329071644,0.0637359337095517,0.3636819869367611,0.1908206058648631
7687,7687.0,0.0670262255230461,0.0810119954515094,0.0752036365742888,0.0866946358507918,0.0718265998284077,0.0646649722322228,0.3615027876841405,0.1920691468555925
7688,7688.0,0.065862089458516,0.0815506216345971,0.0743780274361182,0.0886103664749493,0.0713817120882384,0.0650801803666095,0.3598030415946571,0.193333960946314
7689,7689.0,0.0646489252704788,0.0819664500773628,0.0739233660020005,0.0897403359601673,0.0709557301108836,0.0653903836401881,0.3589026241105784,0.1944721848283401
7690,7690.0,0.0634211693590459,0.0822850042152914,0.0734509882751905,0.0907225823551621,0.0705684250857157,0.0656203824521838,0.3582549144665454,0.195676533790865
7691,7691.0,0.0622128106733537,0.0825355881666582,0.0725489632188643,0.0915860784617535,0.0702362838463854,0.0658922534259693,0.3576209678436603,0.1973670543633551
7692,7692.0,0.0612368071263815,0.0822476232745592,0.0711777014744254,0.0925297139921892,0.0689333236458556,0.0667276105470889,0.3578319531855519,0.1993152667539479
7693,7693.0,0.0602187394585626,0.0819425161784785,0.0693415764159683,0.0934251231481589,0.0675399505705609,0.0673708511629623,0.358313513607343,0.2018477294579652
7694,7694.0,0.0591749424092273,0.081505676562197,0.0674770426022279,0.0944712300467688,0.0661492691074801,0.0682399478811436,0.3587293833513219,0.2042525080396332
7695,7695.0,0.0581717603689468,0.0810331039280191,0.0656586374024267,0.0953960661596469,0.0648282503919486,0.069452604133532,0.3587796479768667,0.2066799296386129
7696,7696.0,0.0572125032741233,0.080530107540217,0.0638969422433096,0.0956642100223447,0.0635804779532717,0.0705472669673733,0.35926641459399,0.2093020774053701
7697,7697.0,0.0563932535017848,0.08019674170812,0.0623110897208509,0.0949116075407965,0.0625019871887763,0.0716666823423854,0.3598154400957631,0.2122031979015227
7698,7698.0,0.0557451128825377,0.0799799713101364,0.0618453550708317,0.0943362845908892,0.0607902115704872,0.0720007575824993,0.3596547927527165,0.2156475142399019
7699,7699.0,0.0549729016335501,0.0798179683546954,0.061481959452919,0.0936595253780658,0.0591833547585593,0.0723029016325355,0.3591511024409365,0.2194302863487379
7700,7700.0,0.0541851339564976,0.0809665914761937,0.0611674898110947,0.0928478705916895,0.0576023015436104,0.0721292727446015,0.3581264309340468,0.2229749089422656
7701,7701.0,0.053385646712592,0.0820344339629806,0.061618086634288,0.0919362692725536,0.0560546856397269,0.0718351410733117,0.3569807993769526,0.2261549373275943
7702,7702.0,0.0526455998397983,0.0830817621792733,0.0621329122347875,0.0909791643568053,0.0547684787375279,0.0714908261127649,0.3558847281816319,0.2290165283574107
7703,7703.0,0.0519658923002418,0.0840995968004669,0.0626998380093663,0.0899894496206017,0.0535890519955831,0.0711040643312085,0.3548439906375998,0.2317081163049317
7704,7704.0,0.0514242555966309,0.0852412944586578,0.063384953043507,0.0888583382940701,0.0525943265078488,0.0705470069136744,0.3535402392387008,0.2344095859469101
7705,7705.0,0.0509490064107585,0.086343570207083,0.0641062946592636,0.087725783298082,0.0517123271724736,0.0699702911283304,0.3522351546575857,0.236957572466423
7706,7706.0,0.0505856184093301,0.0887509756602652,0.063213957196421,0.0866499909951035,0.0512150781512038,0.0693893283344668,0.3507520294969495,0.2394430217562597
7707,7707.0,0.0503982787663706,0.0891217157521389,0.0624677579111873,0.0850156241512048,0.0509310681208935,0.0689175131610517,0.3510253568378846,0.2421226852992683
