Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,MSC_add_terminal,MSC_del_terminal
13355,13355.0,0.1135333794345514,0.1122204489421928,0.1237674323141731,0.1297673276807939,0.1039706482696698,0.1174630581045649,0.1617059246637174,0.1375717805903368
13356,13356.0,0.1135552189589124,0.1123148086963941,0.1238729735147341,0.129767360092698,0.1041283637501309,0.116973493299044,0.1611187468152837,0.1382690348728028
13357,13357.0,0.1136080092099351,0.112434160145787,0.1239979177287786,0.1297384025311716,0.1042865998026204,0.1165318369097717,0.1604588972633385,0.1389441764085973
13358,13358.0,0.113688127212443,0.1125748106063586,0.1241390752128177,0.129683643569173,0.1044437220094104,0.1161377146590157,0.1597402416737524,0.1395926650570293
13359,13359.0,0.1137920390112626,0.1127332236723851,0.1242934130650115,0.1296062109363693,0.1045982705330031,0.1157903143554321,0.1589758472061854,0.1402106812203509
13360,13360.0,0.1139163261087744,0.1129060389526609,0.1244580698700227,0.1295091463261692,0.1047489572564823,0.1154884378073394,0.1581779316931112,0.1407950919854398
13361,13361.0,0.1141688192152453,0.1132011991840695,0.1247414782756306,0.1295064946935255,0.1050057726037356,0.1153416625157805,0.1575800486164335,0.1404545248955796
13362,13362.0,0.1144341727987147,0.1135035182691833,0.1250289290377194,0.1294888412570088,0.105255535558913,0.1152359461080177,0.1569681735632795,0.1400848834071637
13363,13363.0,0.1147084472756479,0.1138092571317807,0.12531714341302,0.1294578627313717,0.1054964537316705,0.1151682398597489,0.1563498244818282,0.139692771374932
13364,13364.0,0.1149880078119293,0.1141150164054875,0.1256031628964584,0.1294152014107825,0.1057270024185224,0.1151354198175076,0.155731832265724,0.1392843569735882
13365,13365.0,0.1152695301962613,0.1144177364564556,0.1258843467823863,0.1293624521879424,0.1059459130811907,0.1151343255611132,0.1551203411505932,0.1388653545840571
13366,13366.0,0.1155500030199954,0.1147146940064492,0.1261583667916956,0.1293011513453049,0.1061521604154672,0.1151617954545452,0.1545208159374898,0.1384410130290526
13367,13367.0,0.1158267265109541,0.1150034957300659,0.126423199111955,0.1292327670532761,0.1063449482808482,0.1152146983838865,0.1539380552883419,0.1380161096406722
13368,13368.0,0.1160973083675054,0.115282069192707,0.1266771141888668,0.1291586914997154,0.1065236947455695,0.1152899620162528,0.1533762103532457,0.1375949496361373
13369,13369.0,0.1163596569345245,0.1155486514858439,0.1269186645959968,0.1290802345663115,0.1066880164850499,0.1153845976450178,0.1528388080101468,0.1371813702771087
13370,13370.0,0.1167230831664056,0.1159128870146066,0.1261466712962518,0.1281097300714941,0.1069488238655297,0.1156068328253654,0.1525510002454988,0.1380009715148481
13371,13371.0,0.1170738450343435,0.1162613681001449,0.1253702085933167,0.1271460878163525,0.1071938602491041,0.1158416852503335,0.152290705679103,0.1388222392773015
13372,13372.0,0.1174097013560534,0.116592185375926,0.12459748805454,0.1261982579994707,0.1074222523716281,0.1160855446712107,0.1520577759367982,0.139636794234373
13373,13373.0,0.1177287841229408,0.1169037970501676,0.1238358626688935,0.1252741376751914,0.1076333807379814,0.1163350717941971,0.1518518038335983,0.1404371621170299
13374,13374.0,0.1180295798628191,0.1171950075662814,0.1230918391749207,0.1243805970974972,0.1078268604401175,0.1165872045778519,0.1516721533266248,0.1412167579538872
13375,13375.0,0.1183109093209905,0.117464944934919,0.122371097618394,0.1235235136975065,0.1080025215474368,0.1168391611282719,0.1515179887613249,0.1419698629911563
13376,13376.0,0.1184607947199329,0.1176019259860305,0.1215674061100228,0.1225967014803379,0.1080492781972367,0.1169773283921651,0.1521660809669619,0.1425804841473121
13377,13377.0,0.1184999725206706,0.1176269674499484,0.1207061874691664,0.1216254923589716,0.107988644177862,0.1170207945346363,0.1534660869807494,0.1430658545079954
13378,13378.0,0.1184451823110772,0.1175570734768133,0.1209189783126534,0.1206300987211017,0.1078380255024846,0.1169846556124634,0.1541862800081992,0.1434397060552071
13379,13379.0,0.1183745506124638,0.1174706183682438,0.1211644316017965,0.1196910747729391,0.1076761086416402,0.1169454153395145,0.1549001666903978,0.1437776339730042
13380,13380.0,0.1182903678907184,0.1173701227888691,0.1214368265591386,0.1188121737849947,0.1075056425824841,0.1169037762535967,0.1556012387950482,0.1440798513451502
13381,13381.0,0.1181948310753716,0.1172579957415633,0.1217307450682864,0.1179961724711261,0.107329186905439,0.116860394626866,0.1562837670588589,0.1443469070524886
13382,13382.0,0.1180259283798346,0.1170724190794901,0.1219769930248654,0.1171808383129618,0.1070850025649616,0.1167517759655685,0.1573914985319937,0.1445155441403244
13383,13383.0,0.1177954326718289,0.1168253407834942,0.1228949079715994,0.1163770051892604,0.1067850515235472,0.116588277412521,0.1581373190952723,0.1445966653524766
13384,13384.0,0.1175612587591321,0.1165748323493784,0.1238147374665993,0.115641011877263,0.1064873605111542,0.1164264724918796,0.1588466649307508,0.1446476616138426
13385,13385.0,0.1173261162013401,0.1163237418752958,0.1247270917600882,0.1149734343289193,0.1061946804350044,0.1162678098896101,0.1595160900528545,0.1446710354568874
13386,13386.0,0.1170924532885406,0.116074638469984,0.1256235948292826,0.1143741067433474,0.105909437002235,0.116113561999898,0.1601428922816997,0.1446693153850127
13387,13387.0,0.1179735697964732,0.1169409255717301,0.1253857556548086,0.1138421974001257,0.1056337389828357,0.1159648298303847,0.1596139547732129,0.1446450279904292
13388,13388.0,0.1188491766179855,0.1178024012588108,0.125129386852778,0.1133762835684514,0.1053693888156633,0.1158225491307455,0.159050140876212,0.1446006728793535
13389,13389.0,0.1197110686535043,0.1186509319158218,0.1248589050739667,0.1129744248354867,0.105117895217167,0.1156874975609892,0.1584605763685185,0.1445387003745457
13390,13390.0,0.1205519984612739,0.1194793267392002,0.1245784264338408,0.1126342342786901,0.1048804874664641,0.1155603027238252,0.1578537319562786,0.1444614919404271
13391,13391.0,0.1214205980209365,0.1203362604190202,0.1236324147455925,0.1124078920409578,0.1047130761112273,0.115496395949311,0.1575670744037396,0.1444262883092149
13392,13392.0,0.1222010187573107,0.1222170252395552,0.122635344969378,0.1121818811083652,0.1045059400210668,0.11427458078342,0.157659363688369,0.1443248454325351
13393,13393.0,0.1228961058471929,0.1240022619403597,0.1216041251135875,0.1119602599615557,0.1042669545322081,0.1130246977187803,0.158078961720783,0.1441666331655327
13394,13394.0,0.123508632260524,0.1256848614425893,0.1205536728609271,0.1117459963096096,0.1040028849156001,0.1117632428521036,0.1587806083125458,0.1439601010461004
13395,13395.0,0.1240782288008259,0.1272957614710791,0.1195339159736104,0.11157799703956,0.1037563802801837,0.1105414879122604,0.1594665821418048,0.1437496463806756
13396,13396.0,0.1246034924899984,0.1288260229729183,0.118551982483976,0.1114533157059177,0.103528149174194,0.1093676804559658,0.1601315907465179,0.1435377659705118
13397,13397.0,0.1250836039762628,0.1302684071857534,0.1176139093871522,0.1113688673283784,0.1033186465557483,0.1082487638094279,0.1607710805630924,0.1433267211941846
13398,13398.0,0.1255182773650472,0.1316172779963566,0.1167246913748262,0.1113214730951073,0.1031280946022764,0.1071904380581364,0.1613812085721766,0.1431185389360734
13399,13399.0,0.1259077097322118,0.132868498036845,0.1158883351186713,0.1113079015340102,0.1029565037668159,0.1061972273700795,0.1619588096744285,0.1429150147669379
13400,13400.0,0.1262525308562469,0.1340193201838251,0.1151079180056321,0.1113249060934807,0.1028036938459201,0.1052725523458144,0.162501360549509,0.1427177181195718
13401,13401.0,0.1265537536502251,0.1350682760051781,0.1143856502925274,0.1113692591158673,0.1026693148473416,0.1044188061692045,0.1630069407113842,0.1425279992082719
13402,13402.0,0.1268127257192123,0.1360150625752532,0.1137229397164947,0.1114377822246545,0.1025528674688343,0.1036374334172504,0.1634741914297562,0.1423469974485445
13403,13403.0,0.1270310824150178,0.1368604289534772,0.1131204576695872,0.1115273731801145,0.1024537230221763,0.1029290104750061,0.1639022731417913,0.1421756511428296
13404,13404.0,0.1285238330211329,0.1378080836972734,0.1127802263213817,0.1118370494900455,0.1025731628606695,0.1024953467929432,0.1644928421330232,0.1394894556835307
13405,13405.0,0.1299667924586474,0.1386565032408284,0.1124976047336718,0.1121598876740829,0.1027063159755955,0.1021314849000461,0.1650419258038017,0.1368394852133263
13406,13406.0,0.1313505102500463,0.1394071269087307,0.112269658146285,0.1124913431629758,0.1028504795081618,0.1018340832363272,0.1655481818494643,0.1342486169380091
13407,13407.0,0.132667073382027,0.1389511169407554,0.112093198525063,0.1128272396713496,0.1030031107812788,0.1015994697955057,0.1671219415831771,0.1317368493208436
13408,13408.0,0.1339100316892115,0.1384136968001701,0.1119648417696014,0.1131637741321725,0.1031618367081602,0.1014237118897002,0.168640717038798,0.1293213899721861
13409,13409.0,0.1355604271821189,0.1382944928167528,0.11236717227199,0.1150947396278137,0.1038105716752718,0.1017887926555783,0.165580930000691,0.1275028737697837
13410,13410.0,0.1370124010761365,0.1380042643035096,0.1126944868903087,0.1167816611776126,0.1043452163178084,0.1020883663072016,0.1633824234774989,0.1256911804499236
13411,13411.0,0.1383712757922133,0.1376630159985557,0.1130510140667813,0.1184320739606555,0.1048718332218022,0.1024259878194795,0.1611810544829621,0.1240037446575504
13412,13412.0,0.1395418634100733,0.1371883532732025,0.1133393581829187,0.1198513065439693,0.1052950499011584,0.1027035671003147,0.1597263956814333,0.1223541059069298
13413,13413.0,0.1405373473694204,0.1374377581361375,0.1135695147096535,0.1210604058338152,0.1056270348176078,0.1029303931861035,0.1580765044598086,0.1207610414874535
13414,13414.0,0.1413693624505915,0.1375263064698791,0.113749080094738,0.1220764526747998,0.1058776705523558,0.1031133523895721,0.1570488715037826,0.1192389038642811
13415,13415.0,0.1421036276982849,0.1375845830593939,0.1139390101061786,0.1230239764587841,0.1061102779739175,0.1033126941146101,0.1560723165471247,0.1178535140417062
13416,13416.0,0.1427425754433715,0.1368458015439787,0.1141363689812254,0.1239003542536283,0.1063243338393957,0.1035247866918101,0.1559207281086956,0.1166050511378948
13417,13417.0,0.1439486886180016,0.1360344181866433,0.1142834951898221,0.1245940467704078,0.1064646076907991,0.103691289055239,0.1555460924540236,0.1154373620350636
13418,13418.0,0.1449645448588299,0.1340565273958733,0.1143857722383593,0.1251200486154244,0.1065389064928526,0.103816926704471,0.1567613959482151,0.1143558777459745
13419,13419.0,0.1458847255825427,0.1320914159657772,0.1144895194152148,0.1255755831231184,0.1065959419053277,0.1039473868772906,0.1580097773557275,0.1134056497750011
13420,13420.0,0.1467095965336143,0.1312685681856996,0.1145935522357881,0.1259631416821451,0.1066368699130576,0.1040808827196109,0.1592754450711536,0.1114719436589307
13421,13421.0,0.148218217757576,0.1303708750573283,0.1145856906963907,0.1261745351906699,0.1065517808653284,0.1041046645949475,0.1604329026754367,0.1095613331623224
13422,13422.0,0.1496271280148991,0.1295147980467764,0.1145772028484136,0.1263252662186578,0.1064541273581633,0.1041294660812455,0.1615813966036483,0.1077906148281962
13423,13423.0,0.1504792178466827,0.1279184115260427,0.1148930225259808,0.1259669022508911,0.1073290483554835,0.1043686124162208,0.1626676032413782,0.1063771818373203
13424,13424.0,0.1512293407048554,0.1263794026190451,0.1152052530874545,0.1255616287343152,0.1081859218122519,0.1046059699593484,0.163725350789759,0.1051071322929707
13425,13425.0,0.1518801920581964,0.1249074236534798,0.1155111311388294,0.1251181893589768,0.1090179837479559,0.1048393440143817,0.1647469076822417,0.1039788283459384
13426,13426.0,0.1524351905436555,0.1235104914248593,0.1158082331506016,0.1246448351045056,0.1098193946953451,0.1050667991895798,0.1657256774154914,0.1029893784759618
13427,13427.0,0.1528983714631663,0.1221950705817754,0.1160944657066136,0.1241492910013595,0.1105852056437769,0.1052866528211743,0.1666561510080987,0.1021347917740353
13428,13428.0,0.1532742847641286,0.1209661641941051,0.1163680534268814,0.1236387314754375,0.1113113184836628,0.1054974665272095,0.1664227422270909,0.1025212389014842
13429,13429.0,0.1516790091864987,0.1199385209912951,0.1167386360288878,0.1232308747753876,0.1121055530085696,0.1058091472742922,0.1673663956198616,0.1031318631152075
13430,13430.0,0.1499145052628009,0.1188911799757762,0.1179816970873277,0.1227084180745118,0.1127420435936351,0.1059973804397357,0.1681488573239943,0.1036159182422184
13431,13431.0,0.1481153408668792,0.1179365843389744,0.1191975581459734,0.1221880459399015,0.1133301997269928,0.1061726284500494,0.1677673107802002,0.105292331751029
13432,13432.0,0.146302973689915,0.1170750054993862,0.1203767805942179,0.1216747536362764,0.1138689732924798,0.1063344373406433,0.1673419722787101,0.1070251036683714
13433,13433.0,0.1444968476817822,0.116305757565686,0.1215112360686189,0.121172966103574,0.1143579148112283,0.1064825329345832,0.1668814744003083,0.1087912704342189
13434,13434.0,0.1427143999856791,0.1156272999266221,0.1225940567118166,0.1206865507400293,0.1147971180727247,0.1066168056055954,0.1663939380614702,0.1105698308960626
13435,13435.0,0.1409710872473637,0.1150373381291214,0.1236195778004995,0.1202188344823618,0.1151871648700793,0.1067372949192623,0.1658869424716276,0.1123417600796843
13436,13436.0,0.1395111983292096,0.1147636914377719,0.1248140433100014,0.1200033938133297,0.1149906088432712,0.1080749435489511,0.1635213496656257,0.1143207710518394
13437,13437.0,0.1381132974306899,0.1145697725011796,0.1259409218354531,0.1198094632730676,0.1147526912196,0.1093869667690704,0.1611682137546788,0.1162586732162605
13438,13438.0,0.1367851647588265,0.1144495477332347,0.1269957032900051,0.119636831154101,0.1144799273349889,0.1106628068883759,0.158849820408391,0.1181401984320769
13439,13439.0,0.1355331048176722,0.114396849964752,0.1279750495662019,0.11948509393549,0.1141785294543778,0.1118933238157561,0.156585879303759,0.1199521691419909
13440,13440.0,0.1343620309335677,0.11440545347347,0.1288767107191169,0.1193536794993853,0.113854374956173,0.1130707447011295,0.1543935846276639,0.1216834210894936
13441,13441.0,0.1333866663507602,0.1145802532076927,0.1298105497606604,0.1204640919341193,0.1136240921582269,0.1132997160509543,0.1513988057951238,0.1234358247424622
13442,13442.0,0.1324971937849481,0.1148028815475273,0.1306640105115541,0.121581044428261,0.1133805967184932,0.1134727931052871,0.1485117390101087,0.1250897408938205
13443,13443.0,0.1315828076489789,0.1149552182379031,0.1313254850822428,0.123470491228706,0.1130165337444368,0.1134827234120226,0.1456393726246052,0.1265273680211047
13444,13444.0,0.1306642340703188,0.1150518599859532,0.1318166482541312,0.1250635611640921,0.1125566915283214,0.1142639041610351,0.1428180511716079,0.1277650496645403
13445,13445.0,0.1298682492461952,0.1152145815856014,0.131266791252552,0.1273365874841976,0.1121324181336859,0.114954630823839,0.1401880550895681,0.1290386863843607
13446,13446.0,0.1291587359675776,0.1154033296538732,0.1306536964830497,0.1295533897418951,0.1117125812305105,0.1155934051787907,0.1377247336203921,0.130200128123911
13447,13447.0,0.1284230311015904,0.1155025029521125,0.1298787075590004,0.1315863112097372,0.1111898244275697,0.116067923602015,0.1363249414063743,0.1310267577416005
13448,13448.0,0.1276802017647214,0.1164382490425218,0.1289748546941903,0.133442501661122,0.1105887581919603,0.1163989574115431,0.1349145052623207,0.1315619719716202
13449,13449.0,0.1270202068792456,0.1173811895486165,0.1280458809931617,0.1352028904749995,0.1100050423111237,0.1166793629124677,0.1336722303063119,0.1319931965740733
13450,13450.0,0.1264413629488785,0.1194322867348782,0.1259924771654357,0.1368594539269817,0.1094427789083908,0.1169113988806397,0.1325937231691035,0.1323265182656918
13451,13451.0,0.1260171008931704,0.1215359715371851,0.1240233778377169,0.1387090392217685,0.1089812029457361,0.116340006152077,0.1317491497159451,0.1326441516964007
13452,13452.0,0.1256680233270307,0.1235977665277279,0.1220816617350998,0.1404411210494045,0.1085466796205966,0.1157330597055569,0.1310553804947815,0.1328763075398019
13453,13453.0,0.1253143450014064,0.12552548516202,0.1201082501203429,0.141747098635298,0.1080650913267147,0.1150244268015828,0.1295194242897763,0.1346958786628589
13454,13454.0,0.125028244593684,0.1273814397075252,0.1181942284789896,0.1429292499004915,0.107614142262085,0.1142995442331215,0.1281272229977274,0.1364259278263756
13455,13455.0,0.1248058253161506,0.1291542470276673,0.116352798030113,0.1439881359644033,0.1071952779944288,0.1135672857923065,0.1268783231402597,0.1380581067346708
13456,13456.0,0.1246429432485625,0.1308344937717812,0.1145951139589543,0.1449254944865222,0.1068094786867253,0.1128357116507812,0.1257708835724897,0.1395858806241837
13457,13457.0,0.1245352734906011,0.1324146335300284,0.1129303784684532,0.1457441046358064,0.1064572958360561,0.1121120691200319,0.1248018326611253,0.1410044122578975
13458,13458.0,0.1244783715088834,0.1338888756034133,0.111365944055449,0.1464476551480466,0.1061388896252247,0.1114028014642886,0.1250781331607508,0.1411993294339437
13459,13459.0,0.1244677295456022,0.1352530673396882,0.1099074249563221,0.1470406164818248,0.1058540664523554,0.110713563872608,0.1254724869252708,0.1412910444263286
13460,13460.0,0.1244988280185466,0.1365045718552013,0.1085588148306759,0.1475281179416492,0.1056023162453808,0.1100492457145007,0.1259691450905508,0.1412889603034946
13461,13461.0,0.1245671818993646,0.1376421428268738,0.1073226088824189,0.1479158305003172,0.1053828492097812,0.1094139982281905,0.1265529106348619,0.1412024778181919
13462,13462.0,0.1246042795443581,0.1386016953352703,0.1061358261891921,0.1479534456659474,0.1051305291346725,0.1087471642572581,0.1279143633699862,0.1409126965033152
13463,13463.0,0.124670567908352,0.1394491280093268,0.1050630845601172,0.1479063662569564,0.104908856832449,0.1081162630975674,0.1293275046648756,0.1405582286703554
13464,13464.0,0.1247624650358063,0.1401871785057368,0.1041037073050697,0.1477835325248964,0.1047169842488444,0.1075240104795912,0.1307730342506048,0.1401490876494503
13465,13465.0,0.1248764910791003,0.1408194045373008,0.1032559517591972,0.1475937482393949,0.1045538501378328,0.1069724640753377,0.1322332580022325,0.1396948321696036
13466,13466.0,0.1250092928862173,0.1413500662901878,0.1025171333070411,0.1473456062986509,0.1044182119932652,0.1064630687274773,0.1336921042656525,0.1392045162315077
13467,13467.0,0.1251576648627036,0.1417840135747365,0.1018837464237513,0.1470474238875962,0.1043086765999427,0.1059967032838492,0.1351351223270515,0.1386866490403688
13468,13468.0,0.1253185662718575,0.1421265783649354,0.1013515818212739,0.1467071868773725,0.1042237290366741,0.1055737284084665,0.1365494648260176,0.1381491643934023
13469,13469.0,0.12571990438709,0.1426142424930866,0.1011466081483219,0.1442555800210757,0.1043925292268559,0.1054248040240276,0.1383853943553427,0.1380609373441992
13470,13470.0,0.1261259298489485,0.1430199270764212,0.1010304637409798,0.1417974871411069,0.104580322085549,0.1053163220175904,0.1401670083013133,0.1379625397880906
13471,13471.0,0.1264210025570408,0.1431255510013652,0.100884316005649,0.1392470266575219,0.1046722193062041,0.1051342118603079,0.1427708109716939,0.137744861640217
13472,13472.0,0.1267132670596626,0.1431600640945081,0.1008126267524817,0.1367389399355182,0.1047768914804185,0.1049876574688374,0.1452885454673396,0.1375220077412337
13473,13473.0,0.1270000815323346,0.1431302323080988,0.1008086670257931,0.1342940704661576,0.1048920143910942,0.1048745688105124,0.1477036412607676,0.1372967242052414
13474,13474.0,0.1272791228333251,0.1430427884479565,0.1008657034702024,0.1319305452188695,0.1050153917354783,0.1047927301986017,0.1500022112642654,0.1370715068313009
13475,13475.0,0.1274574687758834,0.1427225499782377,0.1008861570132464,0.1295729559330104,0.1060540552058469,0.1046489259236738,0.1519001950840636,0.1367576920860375
13476,13476.0,0.1276252236182452,0.1423596351082337,0.1009552995914496,0.1284372141982253,0.1070879077367162,0.1045326087765979,0.1525530149346778,0.1364490960358542
13477,13477.0,0.1276706578108954,0.1418508295155619,0.1020675708755139,0.1271902704545324,0.1079959807856162,0.1043310821049485,0.1518564367922979,0.1370371716606337
13478,13478.0,0.1276146399859697,0.1412249012375067,0.1031166261911035,0.1268738961584413,0.1086999533884367,0.1040639730369903,0.150961457146738,0.1374445528548138
13479,13479.0,0.127549693705293,0.1405816400072052,0.1041801147637282,0.126661834471789,0.1093768322273938,0.1038223290848519,0.14997868412659,0.1378488716131489
13480,13480.0,0.1276793814792673,0.1392221410251143,0.1054479785839783,0.1267477949525183,0.1102245780925045,0.1049191514896041,0.1473105631833525,0.1384484111936604
13481,13481.0,0.1278920339337789,0.1370498048744158,0.1067961923979798,0.1270102066881748,0.1121267177315933,0.1061187163006013,0.1446977648642214,0.1383085632092347
13482,13482.0,0.1280752078742086,0.1358838002496388,0.1081012188661974,0.1264176893247981,0.1130476792597602,0.1071856223159775,0.1430588646879572,0.1382299174214623
13483,13483.0,0.128157292139833,0.1345715176808028,0.1092815991857999,0.1258071154913797,0.1138218254182705,0.1081497390824139,0.1413401345693085,0.1388707764321918
13484,13484.0,0.128153635461537,0.1331528290001231,0.1103440547745134,0.1251924571793187,0.1144621568885652,0.1090177649632007,0.1395728054097608,0.140104296322981
13485,13485.0,0.1281410303186775,0.1317889253419547,0.1113579353677216,0.1246484512377817,0.1150438336429447,0.1098588106062769,0.1378475922231815,0.1413134212614615
13486,13486.0,0.1280563950450369,0.1303597621124228,0.1122538570949402,0.1241093699250291,0.1155028018213543,0.1116030610148801,0.1358826637492675,0.1422320892370691
13487,13487.0,0.129076582425233,0.1290015415163438,0.1119812378220774,0.1236378038990023,0.1159044349072992,0.1133004455160639,0.1339870254168763,0.1431109284971042
13488,13488.0,0.1300809083200802,0.1277207514963333,0.1116596578418698,0.1232317172912891,0.1162504500791663,0.1149386768555584,0.1321727045951793,0.1439451335205238
13489,13489.0,0.131060915619165,0.1265224568949843,0.111297229024854,0.1228886230261352,0.1165429489766448,0.1165072880361376,0.1304497127413241,0.1447308256807551
13490,13490.0,0.1320092361090727,0.1246411603472136,0.110901660542881,0.1226056528119361,0.1167843582381987,0.1179975549618873,0.1288261468770652,0.1462342301117454
13491,13491.0,0.1329195552658221,0.1228562827054487,0.1104802220472663,0.1223796239457384,0.116977372734805,0.1194024093890329,0.1273083000620854,0.1476762338498014
13492,13492.0,0.1337865700311613,0.1211760308555066,0.1100397149243301,0.122207102581404,0.1171249017979923,0.1207163440231633,0.1259007788596067,0.1490485569268358
13493,13493.0,0.1346059406965781,0.1196067447367045,0.1095864511080339,0.1220844631823898,0.1172300186804708,0.1219353114972389,0.123837395151173,0.1511136749474112
13494,13494.0,0.1353192929104654,0.1180980755821714,0.1090712938509317,0.121952998891209,0.1172409683765413,0.1230016737975791,0.1218417316618267,0.1534739649292754
13495,13495.0,0.1359795455452879,0.1167084989364763,0.1085550346191257,0.1218643573894404,0.1172165086573347,0.1239694783680048,0.1199764235540031,0.1557301529303272
13496,13496.0,0.1365854060326039,0.1154400013151922,0.1080429462024042,0.1218151428131607,0.1171604250615706,0.1248389029358031,0.1182470883706282,0.1578700872686372
13497,13497.0,0.1371362549822908,0.114293159792091,0.1075397324034261,0.1218019046155838,0.1170764408128624,0.1256110912555588,0.1166574221710908,0.1598839939670964
13498,13498.0,0.1376320850586146,0.1132672771725853,0.1070495378984068,0.121821177540815,0.1169681858189917,0.1262880450688785,0.1152093547190027,0.1617643367227054
13499,13499.0,0.1380734398481486,0.1123605163925108,0.1065759627030005,0.1218695177473213,0.1168391697044134,0.1268725182882728,0.1139032068141396,0.1635056685021932
13500,13500.0,0.1384137342840571,0.1115224138281058,0.1060744615905811,0.1225625827239577,0.1166451396947249,0.1273202951933211,0.1126902289332088,0.1647711437520436
13501,13501.0,0.1387025286002009,0.1107973418263048,0.1055956993068312,0.123271826486802,0.1164373946223914,0.1276834247892646,0.1116160909954834,0.1658956933727218
13502,13502.0,0.138942084865395,0.1101812480508652,0.1051421895917212,0.123988538719605,0.1162193834444006,0.1279667405110545,0.1106776503860202,0.1668821644309383
13503,13503.0,0.1391349313220823,0.1096693956169054,0.1047159422855384,0.1247048054530427,0.1159943128830983,0.1281753905888882,0.1098707217780875,0.1677345000723572
13504,13504.0,0.1392421438198802,0.1092148122479503,0.1042768269537851,0.125330175236384,0.1157234729157619,0.1282730884197163,0.109148556590945,0.1687909238155772
13505,13505.0,0.1393087136296994,0.1088538168711889,0.103868021552336,0.1259424840668051,0.1154516488826682,0.1283074522499311,0.1085474001343851,0.1697204626129861
13506,13506.0,0.1393380393222397,0.1085806606411696,0.1034905831421751,0.1265369149512938,0.1151816574307238,0.1282844718412918,0.1080611630999151,0.170526509571191
13507,13507.0,0.1393335520523036,0.1083892912055183,0.1031451494082753,0.1271093113755985,0.1149160152163333,0.1282101114217701,0.1076832159156707,0.1712133534045301
13508,13508.0,0.1395209002110603,0.108495665801377,0.1041653075536826,0.1278783750437168,0.1149902770712185,0.1263124748188718,0.107628731290694,0.1710082682093789
13509,13509.0,0.139679026774053,0.108668946279636,0.1052042968090124,0.128616748594586,0.115069709969903,0.1243928660169635,0.1076659078153081,0.1707024977405379
13510,13510.0,0.139809272635228,0.1089007092472727,0.106249844170719,0.1304312284155336,0.1140418913679089,0.1224726783239653,0.1077852076093077,0.1703091682300645
13511,13511.0,0.1399131234061556,0.1091827888256731,0.1072908383545478,0.1321960590813422,0.113027824601324,0.1205711715059162,0.1079772253478142,0.1698409688772267
13512,13512.0,0.139992180088151,0.1095073325579767,0.1083173247364483,0.1338985572008676,0.1120362751542733,0.1187054925435017,0.108232769058992,0.1693100686597894
13513,13513.0,0.1389370204121765,0.1098668485914701,0.1093204892327942,0.136639042158654,0.1110749067892737,0.1168907154407825,0.108542930708462,0.1687280466663867
13514,13514.0,0.1378716176107887,0.1102542445356995,0.1102926323871776,0.1386613104212975,0.1101503150817703,0.1151398977828163,0.1088991468859005,0.1687308352945493
13515,13515.0,0.136807650024543,0.110662858440149,0.1112271349022509,0.1405794609756859,0.1092680682830885,0.1134641518017074,0.109293249976736,0.1686974255958391
13516,13516.0,0.1357556138077875,0.111086482369752,0.1121184158167943,0.1423847240871008,0.1084327543703328,0.1118727277895813,0.1097175102587207,0.1686317714999304
13517,13517.0,0.1347665028524075,0.1115610457493639,0.1130035511483822,0.143000891424281,0.1076896998607049,0.1104147744563275,0.1102063360765863,0.1693571984319465
13518,13518.0,0.1338064157418192,0.1120392090001877,0.1138368041019941,0.1435032108912781,0.1069996093589882,0.1090540242673913,0.1107108826185662,0.170049844019775
13519,13519.0,0.1328403842959826,0.1124741638359271,0.1145733637192248,0.1438563774137738,0.1063224207027423,0.1077526977435638,0.1111828656801625,0.1709977266086228
13520,13520.0,0.1318793985569986,0.112866616843851,0.1158045043257755,0.144072509915111,0.1056643508881001,0.1065186010776899,0.1116215570729151,0.1715724613195585
13521,13521.0,0.130965652046866,0.1132499819119558,0.1169721328872369,0.1441962387076863,0.1050631569643417,0.1053904404859271,0.1120589872850751,0.1721034097109109
13522,13522.0,0.1301035583078008,0.1136213341835423,0.1180709243225034,0.14423556687445,0.1045191632816165,0.104368903966782,0.1124909081325801,0.1725896409307248
13523,13523.0,0.1292965730000869,0.1139781614155465,0.1190967744298416,0.1441985411963157,0.1040320897526482,0.1034535444781843,0.1129135513434206,0.1730307643839559
13524,13524.0,0.1285472551336665,0.1143183478396066,0.1200467188409712,0.1440931673145546,0.1036011150973509,0.1026428979119651,0.1133236182491546,0.1734268796127303
13525,13525.0,0.1278940958489567,0.1146769203781587,0.1203673780931664,0.1439640984942293,0.1032617038807929,0.1019713641474312,0.1137550305171177,0.174109408640147
13526,13526.0,0.1273009226453394,0.115015366459074,0.1195036865280992,0.1437819066821054,0.1029750056359716,0.1013986590067653,0.1152793623642245,0.1747450906784206
13527,13527.0,0.1267676686467415,0.115332314267307,0.1185827161431467,0.1435537260954838,0.1027386160481617,0.1009206266789872,0.1167720785140895,0.1753322536060826
13528,13528.0,0.1262936744726472,0.1156267441520437,0.1176194045241468,0.1432864374176807,0.10254986814754,0.1005325802060859,0.1182214133749382,0.1758698777049175
13529,13529.0,0.1258777540823469,0.1158979636067863,0.1166276189106944,0.1429866243445922,0.1024058852443939,0.1002294014673028,0.1196172117270637,0.1763575406168198
